player_key,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,rosterstatus,games_played_current_season_flag,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,draft_date
1630618,D.J.,Carton,D.J. Carton,"Carton, D.J.",D. Carton,dj-carton,2000-08-05T00:00:00,Marquette,USA,Marquette/USA,190.5,200.0,3,,Inactive,N,dj_carton,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630604,E.J.,Liddell,E.J. Liddell,"Liddell, E.J.",E. Liddell,ej-liddell,2000-12-18T00:00:00,Ohio State,USA,Ohio State/USA,198.12,240.0,2,9.0,Active,Y,ej_liddell,2022,2025,Y,Y,Y,2022,2,41,N,2022-06-23
1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,193.04,225.0,5,35.0,Active,Y,isaac_okoro,2020,2025,N,Y,Y,2020,1,5,N,2020-11-18
1631119,Jaylin,Williams,Jaylin Williams,"Williams, Jaylin",J. Williams,jaylin-williams,2002-06-29T00:00:00,Arkansas,USA,Arkansas/USA,205.74,240.0,3,6.0,Active,Y,jaylin_williams,2022,2025,Y,Y,Y,2022,2,34,N,2022-06-23
1631131,Oscar,Tshiebwe,Oscar Tshiebwe,"Tshiebwe, Oscar",O. Tshiebwe,oscar-tshiebwe,1999-11-27T00:00:00,Kentucky,DRC,Kentucky/DRC,203.2,255.0,2,34.0,Active,Y,oscar_tshiebwe,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,"Shannon Jr., Terrence",T. Shannon Jr.,terrence-shannon-jr,2000-07-30T00:00:00,Illinois,USA,Illinois/USA,198.12,215.0,1,1.0,Active,Y,terrence_shannon_jr,2024,2025,Y,Y,Y,2024,1,27,N,
1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,"Jaquez Jr., Jaime",J. Jaquez Jr.,jaime-jaquez-jr,2001-02-18T00:00:00,UCLA,USA,UCLA/USA,198.12,225.0,2,11.0,Active,Y,jaime_jaquez_jr,2023,2025,N,Y,Y,2023,1,18,N,2023-06-22
1641801,Emanuel,Miller,Emanuel Miller,"Miller, Emanuel",E. Miller,emanuel-miller,2000-06-19T00:00:00,TCU,Canada,TCU/Canada,195.57999999999998,215.0,1,2.0,Active,Y,emanuel_miller,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630551,Justin,Champagnie,Justin Champagnie,"Champagnie, Justin",J. Champagnie,justin-champagnie,2001-06-29T00:00:00,Pittsburgh,USA,Pittsburgh/USA,198.12,206.0,4,9.0,Active,Y,justin_champagnie,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641779,Jalen,Bridges,Jalen Bridges,"Bridges, Jalen",J. Bridges,jalen-bridges,2001-05-14T00:00:00,Baylor,USA,Baylor/USA,203.2,225.0,2,15.0,Inactive,Y,jalen_bridges,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642505,Alex,Ducas,Alex Ducas,"Ducas, Alex",A. Ducas,alex-ducas,2000-12-11T00:00:00,St. Mary's (CA),Australia,St.Mary's College of California/Australia,200.66,220.0,2,88.0,Inactive,N,alex_ducas,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641767,Ben,Sheppard,Ben Sheppard,"Sheppard, Ben",B. Sheppard,ben-sheppard,2001-07-16T00:00:00,Belmont,USA,Belmont/USA,198.12,190.0,2,26.0,Active,Y,ben_sheppard,2023,2025,Y,Y,Y,2023,1,26,N,2023-06-22
1642285,Cam,Spencer,Cam Spencer,"Spencer, Cam",C. Spencer,cam-spencer,2000-04-06T00:00:00,Connecticut,USA,Connecticut/USA,190.5,205.0,1,24.0,Active,Y,cam_spencer,2024,2025,Y,Y,Y,2024,2,53,N,
1630567,Scottie,Barnes,Scottie Barnes,"Barnes, Scottie",S. Barnes,scottie-barnes,2001-08-01T00:00:00,Florida State,USA,Florida State/USA,203.2,237.0,4,4.0,Active,Y,scottie_barnes,2021,2025,N,Y,Y,2021,1,4,N,2021-07-29
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,218.44000000000003,245.0,3,24.0,Active,Y,walker_kessler,2022,2025,N,Y,Y,2022,1,22,N,2022-06-23
1630533,Ziaire,Williams,Ziaire Williams,"Williams, Ziaire",Z. Williams,ziaire-williams,2001-09-12T00:00:00,Stanford,USA,Stanford/USA,205.74,185.0,4,1.0,Active,Y,ziaire_williams,2021,2025,Y,Y,Y,2021,1,10,N,2021-07-29
1630221,Josh,Hall,Josh Hall,"Hall, Josh",J. Hall,josh-hall,2000-10-08T00:00:00,Moravian Prep (NC),USA,Moravian Prep (NC)/USA,205.74,190.0,2,15.0,Inactive,N,josh_hall,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631207,Dalen,Terry,Dalen Terry,"Terry, Dalen",D. Terry,dalen-terry,2002-07-12T00:00:00,Arizona,USA,Arizona/USA,198.12,195.0,3,7.0,Active,Y,dalen_terry,2022,2025,Y,Y,Y,2022,1,18,N,2022-06-23
1642269,Devin,Carter,Devin Carter,"Carter, Devin",D. Carter,devin-carter,2002-03-18T00:00:00,Providence,USA,Providence/USA,187.96,195.0,1,22.0,Active,Y,tmp_devin_carter,2024,2025,Y,Y,Y,2024,1,13,N,
1631106,Tari,Eason,Tari Eason,"Eason, Tari",T. Eason,tari-eason,2001-05-10T00:00:00,Louisiana State,USA,Louisiana State/USA,203.2,215.0,3,17.0,Active,Y,tari_eason,2022,2025,N,Y,Y,2022,1,17,N,2022-06-23
1631093,Jaden,Ivey,Jaden Ivey,"Ivey, Jaden",J. Ivey,jaden-ivey,2002-02-13T00:00:00,Purdue,USA,Purdue/USA,190.5,195.0,3,23.0,Active,Y,jaden_ivey,2022,2025,N,Y,Y,2022,1,5,N,2022-06-23
1642278,Tyler,Kolek,Tyler Kolek,"Kolek, Tyler",T. Kolek,tyler-kolek,2001-03-27T00:00:00,Marquette,USA,Marquette/USA,187.96,195.0,1,13.0,Active,Y,tyler_kolek,2024,2025,Y,Y,Y,2024,2,34,N,
1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,"Baldwin Jr., Patrick",P. Baldwin Jr.,patrick-baldwin-jr,2002-11-18T00:00:00,Wisc.-Milwaukee,USA,Wisconsin-Milwaukee/USA,205.74,220.0,4,23.0,Inactive,Y,patrick_baldwin_jr,2022,2024,Y,Y,Y,2022,1,28,N,2022-06-23
1630228,Jonathan,Kuminga,Jonathan Kuminga,"Kuminga, Jonathan",J. Kuminga,jonathan-kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,200.66,225.0,4,1.0,Active,Y,jonathan_kuminga,2021,2025,Y,Y,Y,2021,1,7,N,2021-07-29
1631217,Moussa,Diabaté,Moussa Diabaté,"Diabaté, Moussa",M. Diabaté,moussa-diabaté,2002-01-21T00:00:00,Michigan,France,Michigan/France,208.28,210.0,3,14.0,Active,Y,moussa_diabate,2022,2025,Y,Y,Y,2022,2,43,N,2022-06-23
1631112,Kendall,Brown,Kendall Brown,"Brown, Kendall",K. Brown,kendall-brown,2003-05-11T00:00:00,Baylor,USA,Baylor/USA,200.66,205.0,3,10.0,Inactive,Y,kendall_brown,2022,2023,Y,Y,Y,2022,2,48,N,2022-06-23
1631096,Chet,Holmgren,Chet Holmgren,"Holmgren, Chet",C. Holmgren,chet-holmgren,2002-05-01T00:00:00,Gonzaga,USA,Gonzaga/USA,215.9,208.0,2,7.0,Active,Y,chet_holmgren,2022,2025,N,Y,Y,2022,1,2,N,2022-06-23
1641725,Trey,Alexander,Trey Alexander,"Alexander, Trey",T. Alexander,trey-alexander,2003-05-02T00:00:00,Creighton,USA,Creighton/USA,195.57999999999998,185.0,1,23.0,Active,Y,trey_alexander,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641706,Brandon,Miller,Brandon Miller,"Miller, Brandon",B. Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,200.66,200.0,2,24.0,Active,Y,brandon_miller,2023,2025,N,Y,Y,2023,1,2,N,2023-06-22
1641732,Colby,Jones,Colby Jones,"Jones, Colby",C. Jones,colby-jones,2002-05-28T00:00:00,Xavier,USA,Xavier/USA,198.12,207.0,2,1.0,Active,Y,colby_jones,2023,2025,Y,Y,Y,2023,2,34,N,2023-06-22
1631127,Harrison,Ingram,Harrison Ingram,"Ingram, Harrison",H. Ingram,harrison-ingram,2002-11-27T00:00:00,North Carolina,USA,North Carolina/USA,195.57999999999998,230.0,1,55.0,Active,Y,harrison_ingram,2024,2025,Y,Y,Y,2024,2,48,N,
1641734,Emoni,Bates,Emoni Bates,"Bates, Emoni",E. Bates,emoni-bates,2004-01-28T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,203.2,202.0,3,21.0,Inactive,Y,emoni_bates,2023,2024,Y,Y,Y,2023,2,49,N,2023-06-22
1631105,Jalen,Duren,Jalen Duren,"Duren, Jalen",J. Duren,jalen-duren,2003-11-18T00:00:00,Memphis,USA,Memphis/USA,208.28,250.0,3,0.0,Active,Y,jalen_duren,2022,2025,N,Y,Y,2022,1,13,N,2022-06-23
1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,198.12,220.0,3,7.0,Inactive,Y,chris_livingston,2023,2024,Y,Y,Y,2023,2,58,N,2023-06-22
1631216,Caleb,Houstan,Caleb Houstan,"Houstan, Caleb",C. Houstan,caleb-houstan,2003-01-09T00:00:00,Michigan,Canada,Michigan/Canada,203.2,205.0,3,33.0,Active,Y,caleb_houstan,2022,2025,Y,Y,Y,2022,2,32,N,2022-06-23
1641720,Jalen,Hood-Schifino,Jalen Hood-Schifino,"Hood-Schifino, Jalen",J. Hood-Schifino,jalen-hood-schifino,2003-06-19T00:00:00,Indiana,USA,Indiana/USA,195.57999999999998,210.0,3,17.0,Inactive,N,jalen_hood-schifino,2023,2024,Y,Y,Y,2023,1,17,N,2023-06-22
1641718,Keyonte,George,Keyonte George,"George, Keyonte",K. George,keyonte-george,2003-11-08T00:00:00,Baylor,USA,Baylor/USA,193.04,185.0,2,3.0,Active,Y,keyonte_george,2023,2025,N,Y,Y,2023,1,16,N,2023-06-22
1630224,Jalen,Green,Jalen Green,"Green, Jalen",J. Green,jalen-green,2002-02-09T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,193.04,186.0,4,4.0,Active,N,jalen_green,2021,2025,Y,Y,Y,2021,1,2,N,2021-07-29
1641931,Onuralp,Bitim,Onuralp Bitim,"Bitim, Onuralp",O. Bitim,onuralp-bitim,1999-03-31T00:00:00,Bursaspor,Turkey,Bursaspor/Turkey,198.12,215.0,2,17.0,Inactive,Y,onuralp_bitim,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631103,Malaki,Branham,Malaki Branham,"Branham, Malaki",M. Branham,malaki-branham,2003-05-12T00:00:00,Ohio State,USA,Ohio State/USA,193.04,180.0,3,8.0,Active,Y,malaki_branham,2022,2025,Y,Y,Y,2022,1,20,N,2022-06-23
1630532,Franz,Wagner,Franz Wagner,"Wagner, Franz",F. Wagner,franz-wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,208.28,220.0,4,22.0,Active,Y,franz_wagner,2021,2025,N,Y,Y,2021,1,8,N,2021-07-29
1631120,JD,Davison,JD Davison,"Davison, JD",J. Davison,jd-davison,2002-10-03T00:00:00,Alabama,USA,Alabama/USA,185.42,195.0,3,20.0,Active,Y,jd_davison,2022,2025,Y,Y,Y,2022,2,53,N,2022-06-23
1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,198.12,190.0,3,11.0,Active,Y,bryce_mcgowens,2022,2025,Y,Y,Y,2022,2,40,N,2022-06-23
1631212,Peyton,Watson,Peyton Watson,"Watson, Peyton",P. Watson,peyton-watson,2002-09-11T00:00:00,UCLA,USA,UCLA/USA,203.2,200.0,3,8.0,Active,Y,peyton_watson,2022,2025,Y,Y,Y,2022,1,30,N,2022-06-23
1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,"Lofton Jr., Kenneth",K. Lofton Jr.,kenneth-lofton-jr,2002-08-14T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,198.12,275.0,3,35.0,Inactive,Y,kenneth_lofton_jr,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630181,R.J.,Hampton,R.J. Hampton,"Hampton, R.J.",R. Hampton,rj-hampton,2001-02-07T00:00:00,Capital City Go-Go,USA,New Zealand Breakers/USA,193.04,175.0,4,,Inactive,N,rj_hampton,2020,2023,Y,Y,Y,2020,1,24,N,2020-11-18
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,190.5,180.0,3,13.0,Active,Y,ryan_rollins,2022,2025,Y,Y,Y,2022,2,44,N,2022-06-23
1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,195.57999999999998,215.0,4,9.0,Inactive,Y,wendell_moore,2022,2024,Y,Y,Y,2022,1,26,N,2022-06-23
1630525,David,Johnson,David Johnson,"Johnson, David",D. Johnson,david-johnson,2001-02-26T00:00:00,Louisville,USA,Louisville/USA,193.04,203.0,2,13.0,Inactive,N,david_johnson,2021,2021,Y,Y,Y,2021,2,47,N,2021-07-29
1631214,Alondes,Williams,Alondes Williams,"Williams, Alondes",A. Williams,alondes-williams,1999-06-19T00:00:00,Wake Forest,USA,Wake Forest/USA,193.04,210.0,4,,Inactive,Y,alondes_williams,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631495,Donovan,Williams,Donovan Williams,"Williams, Donovan",D. Williams,donovan-williams,2001-09-06T00:00:00,UNLV,USA,UNLV/USA,198.12,190.0,2,,Inactive,N,donovan_williams,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642368,N'Faly,Dante,N'Faly Dante,"Dante, N'Faly",N. Dante,nfaly-dante,2001-10-19T00:00:00,Oregon,Mali,Oregon/Mali,210.82,230.0,1,12.0,Active,Y,nfaly_dante,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630537,Chris,Duarte,Chris Duarte,"Duarte, Chris",C. Duarte,chris-duarte,1997-06-13T00:00:00,Oregon,Dominican Republic,Oregon/Dominican Republic,195.57999999999998,190.0,3,,Inactive,Y,chris_duarte,2021,2024,Y,Y,Y,2021,1,13,N,2021-07-29
1642461,Spencer,Jones,Spencer Jones,"Jones, Spencer",S. Jones,spencer-jones,2001-06-14T00:00:00,Stanford,USA,Stanford/USA,200.66,225.0,1,21.0,Active,Y,spencer_jones,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642382,Branden,Carlson,Branden Carlson,"Carlson, Branden",B. Carlson,branden-carlson,1999-06-14T00:00:00,Utah,USA,Utah/USA,213.36,220.0,1,15.0,Active,Y,branden_carlson,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631210,Jacob,Toppin,Jacob Toppin,"Toppin, Jacob",J. Toppin,jacob-toppin,2000-05-08T00:00:00,Kentucky,USA,Kentucky/USA,205.74,200.0,2,0.0,Active,Y,jacob_toppin,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630577,Julian,Champagnie,Julian Champagnie,"Champagnie, Julian",J. Champagnie,julian-champagnie,2001-06-29T00:00:00,St. John's,USA,St. John's/USA,200.66,217.0,3,30.0,Active,Y,julian_champagnie,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630538,Bones,Hyland,Bones Hyland,"Hyland, Bones",B. Hyland,bones-hyland,2000-09-14T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,187.96,169.0,4,8.0,Active,Y,nahshon_hyland,2021,2025,Y,Y,Y,2021,1,26,N,2021-07-29
1641810,Antonio,Reeves,Antonio Reeves,"Reeves, Antonio",A. Reeves,antonio-reeves,2000-11-20T00:00:00,Kentucky,USA,Kentucky/USA,195.57999999999998,205.0,1,12.0,Active,Y,antonio_reeves,2024,2025,Y,Y,Y,2024,2,47,N,
1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,200.66,235.0,3,12.0,Active,Y,jake_laravia,2022,2025,Y,Y,Y,2022,1,19,N,2022-06-23
1642402,Enrique,Freeman,Enrique Freeman,"Freeman, Enrique",E. Freeman,enrique-freeman,2000-07-29T00:00:00,Akron,USA,Akron/USA,205.74,220.0,1,25.0,Active,Y,enrique_freeman,2024,2025,Y,Y,Y,2024,2,50,N,
1630311,Pat,Spencer,Pat Spencer,"Spencer, Pat",P. Spencer,pat-spencer,1996-07-04T00:00:00,Northwestern,USA,Northwestern/USA,187.96,205.0,2,61.0,Active,Y,pat_spencer,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631245,Quenton,Jackson,Quenton Jackson,"Jackson, Quenton",Q. Jackson,quenton-jackson,1998-09-15T00:00:00,Texas A&M,USA,Texas A&M/USA,193.04,173.0,3,29.0,Active,Y,quenton_jackson,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642384,Isaiah,Crawford,Isaiah Crawford,"Crawford, Isaiah",I. Crawford,isaiah-crawford,2001-11-01T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,198.12,220.0,1,24.0,Active,Y,isaiah_crawford,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631338,Mouhamadou,Gueye,Mouhamadou Gueye,"Gueye, Mouhamadou",M. Gueye,mouhamadou-gueye,1998-07-06T00:00:00,Pittsburgh,USA,Pittsburgh/USA,205.74,210.0,2,16.0,Inactive,Y,mouhamadou_gueye,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641803,Tristen,Newton,Tristen Newton,"Newton, Tristen",T. Newton,tristen-newton,2001-04-26T00:00:00,Connecticut,USA,Connecticut/USA,195.57999999999998,190.0,2,13.0,Inactive,Y,tristen_newton,2024,2024,Y,Y,Y,2024,2,49,N,
1642389,Zyon,Pullin,Zyon Pullin,"Pullin, Zyon",Z. Pullin,zyon-pullin,2001-03-03T00:00:00,Florida,USA,Florida/USA,193.04,206.0,2,,Inactive,Y,zyon_pullin,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642366,Quinten,Post,Quinten Post,"Post, Quinten",Q. Post,quinten-post,2000-03-21T00:00:00,Boston College,Netherlands,Boston College/Netherlands,213.36,238.0,1,21.0,Active,Y,quinten_post,2024,2025,Y,Y,Y,2024,2,52,N,
1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,193.04,255.0,4,45.0,Inactive,Y,david_roddy,2022,2024,Y,Y,Y,2022,1,23,N,2022-06-23
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,208.28,235.0,3,21.0,Active,Y,orlando_robinson,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630583,Santi,Aldama,Santi Aldama,"Aldama, Santi",S. Aldama,santi-aldama,2001-01-10T00:00:00,Loyola-Maryland,Spain,Loyola-Maryland/Spain,213.36,215.0,4,7.0,Active,Y,santi_aldama,2021,2025,Y,Y,Y,2021,1,30,N,2021-07-29
1631114,Jalen,Williams,Jalen Williams,"Williams, Jalen",J. Williams,jalen-williams,2001-04-14T00:00:00,Santa Clara,USA,Santa Clara/USA,195.57999999999998,211.0,3,8.0,Active,N,jalen_williams,2022,2025,N,Y,Y,2022,1,12,N,2022-06-23
1631248,Baylor,Scheierman,Baylor Scheierman,"Scheierman, Baylor",B. Scheierman,baylor-scheierman,2000-09-26T00:00:00,Creighton,USA,Creighton/USA,198.12,205.0,1,55.0,Active,Y,baylor_scheierman,2024,2025,Y,Y,Y,2024,1,30,N,
1630162,Anthony,Edwards,Anthony Edwards,"Edwards, Anthony",A. Edwards,anthony-edwards,2001-08-05T00:00:00,Georgia,USA,Georgia/USA,193.04,225.0,5,5.0,Active,Y,anthony_edwards,2020,2025,N,Y,Y,2020,1,1,N,2020-11-18
1631200,Kris,Murray,Kris Murray,"Murray, Kris",K. Murray,kris-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,203.2,218.0,2,24.0,Active,Y,kris_murray,2023,2025,Y,Y,Y,2023,1,23,N,2023-06-22
1631099,Keegan,Murray,Keegan Murray,"Murray, Keegan",K. Murray,keegan-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,203.2,225.0,3,13.0,Active,Y,keegan_murray,2022,2025,N,Y,Y,2022,1,4,N,2022-06-23
1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,"Prosper, Olivier-Maxence",O. Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,200.66,230.0,2,8.0,Active,Y,olivier-maxence_prosper,2023,2025,Y,Y,Y,2023,1,24,N,2023-06-22
1641787,Tosan,Evbuomwan,Tosan Evbuomwan,"Evbuomwan, Tosan",T. Evbuomwan,tosan-evbuomwan,2001-02-16T00:00:00,Princeton,United Kingdom,Princeton/United Kingdom,203.2,217.0,2,20.0,Active,Y,tosan_evbuomwan,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1641744,Zach,Edey,Zach Edey,"Edey, Zach",Z. Edey,zach-edey,2002-05-14T00:00:00,Purdue,Canada,Purdue/Canada,220.98000000000002,305.0,1,14.0,Active,N,zach_edey,2024,2025,N,Y,Y,2024,1,9,N,
1642345,Oso,Ighodaro,Oso Ighodaro,"Ighodaro, Oso",O. Ighodaro,oso-ighodaro,2002-07-14T00:00:00,Marquette,USA,Marquette/USA,210.82,235.0,1,11.0,Active,Y,oso_ighodaro,2024,2025,Y,Y,Y,2024,2,40,N,
1641796,Pelle,Larsson,Pelle Larsson,"Larsson, Pelle",P. Larsson,pelle-larsson,2001-02-23T00:00:00,Arizona,Sweden,Arizona/Sweden,195.57999999999998,215.0,1,9.0,Active,Y,pelle_larsson,2024,2025,Y,Y,Y,2024,2,44,N,
1631110,Jeremy,Sochan,Jeremy Sochan,"Sochan, Jeremy",J. Sochan,jeremy-sochan,2003-05-20T00:00:00,Baylor,Poland,Baylor/Poland,203.2,230.0,3,10.0,Active,N,jeremy_sochan,2022,2025,N,Y,Y,2022,1,9,N,2022-06-23
1630197,Aleksej,Pokusevski,Aleksej Pokusevski,"Pokusevski, Aleksej",A. Pokusevski,aleksej-pokusevski,2001-12-26T00:00:00,Olympiacos,Serbia,Olympiacos/Serbia,213.36,210.0,5,17.0,Inactive,N,aleksej_pokusevski,2020,2023,Y,Y,Y,2020,1,17,N,2020-11-18
1630166,Deni,Avdija,Deni Avdija,"Avdija, Deni",D. Avdija,deni-avdija,2001-01-03T00:00:00,Maccabi Tel Aviv,Israel,Maccabi Tel Aviv/Israel,203.2,228.0,5,8.0,Active,Y,deni_avdija,2020,2025,N,Y,Y,2020,1,9,N,2020-11-18
1630206,Jay,Scrubb,Jay Scrubb,"Scrubb, Jay",J. Scrubb,jay-scrubb,2000-09-01T00:00:00,John A. Logan,USA,John A. Logan/USA,195.57999999999998,220.0,4,,Inactive,N,jay_scrubb,2020,2022,Y,Y,Y,2020,2,55,N,2020-11-18
1630165,Killian,Hayes,Killian Hayes,"Hayes, Killian",K. Hayes,killian-hayes,2001-07-27T00:00:00,Ratiopharm Ulm,France,Ratiopharm Ulm/France,195.57999999999998,195.0,6,,Inactive,Y,killian_hayes,2020,2024,Y,Y,Y,2020,1,7,N,2020-11-18
1630195,Leandro,Bolmaro,Leandro Bolmaro,"Bolmaro, Leandro",L. Bolmaro,leandro-bolmaro,2000-09-11T00:00:00,FC Barcelona,Argentina,FC Barcelona/Argentina,198.12,200.0,2,,Inactive,N,leandro_bolmaro,2021,2022,Y,Y,Y,2020,1,23,N,2020-11-18
1630177,Theo,Maledon,Theo Maledon,"Maledon, Theo",T. Maledon,theo-maledon,2001-06-12T00:00:00,ASVEL,France,Asvel/France,193.04,175.0,4,,Inactive,N,theo_maledon,2020,2023,Y,Y,Y,2020,2,34,N,2020-11-18
1630250,Marko,Simonovic,Marko Simonovic,"Simonovic, Marko",M. Simonovic,marko-simonovic,1999-10-15T00:00:00,Mega Basket,Montenegro,Mega Basket/Montenegro,213.36,220.0,3,19.0,Inactive,N,marko_simonovic,2021,2022,Y,Y,Y,2020,2,44,N,2020-11-18
1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,195.57999999999998,210.0,3,0.0,Active,Y,bennedict_mathurin,2022,2025,N,Y,Y,2022,1,6,N,2022-06-23
1630703,Scoot,Henderson,Scoot Henderson,"Henderson, Scoot",S. Henderson,scoot-henderson,2004-02-03T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,190.5,207.0,2,0.0,Active,N,scoot_henderson,2021,2025,Y,Y,Y,2023,1,3,N,2023-06-22
1641733,Nick,Smith Jr.,Nick Smith Jr.,"Smith Jr., Nick",N. Smith Jr.,nick-smith-jr,2004-04-18T00:00:00,Arkansas,USA,Arkansas/USA,187.96,185.0,2,3.0,Active,Y,nick_smith_jr,2023,2025,Y,Y,Y,2023,1,27,N,2023-06-22
1641726,Dereck,Lively II,Dereck Lively II,"Lively II, Dereck",D. Lively II,dereck-lively-ii,2004-02-12T00:00:00,Duke,USA,Duke/USA,215.9,230.0,2,2.0,Active,Y,dereck_lively_ii,2023,2025,N,Y,Y,2023,1,12,N,2023-06-22
1641775,Jordan,Walsh,Jordan Walsh,"Walsh, Jordan",J. Walsh,jordan-walsh,2004-03-03T00:00:00,Arkansas,USA,Arkansas/USA,198.12,205.0,2,27.0,Active,Y,jordan_walsh,2023,2025,Y,Y,Y,2023,2,38,N,2023-06-22
1641717,Cason,Wallace,Cason Wallace,"Wallace, Cason",C. Wallace,cason-wallace,2003-11-07T00:00:00,Kentucky,USA,Kentucky/USA,190.5,195.0,2,22.0,Active,Y,cason_wallace,2023,2025,N,Y,Y,2023,1,10,N,2023-06-22
1641723,Kobe,Bufkin,Kobe Bufkin,"Bufkin, Kobe",K. Bufkin,kobe-bufkin,2003-09-21T00:00:00,Michigan,USA,Michigan/USA,193.04,195.0,3,4.0,Inactive,Y,kobe_bufkin,2023,2024,Y,Y,Y,2023,1,15,N,2023-06-22
1642281,Jaylon,Tyson,Jaylon Tyson,"Tyson, Jaylon",J. Tyson,jaylon-tyson,2002-12-02T00:00:00,California,USA,California/USA,198.12,215.0,1,20.0,Active,Y,jaylon_tyson,2024,2025,Y,Y,Y,2024,1,20,N,
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,"Washington Jr., TyTy",T. Washington Jr.,tyty-washington-jr,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,190.5,195.0,4,14.0,Inactive,Y,tyty_washington,2022,2024,Y,Y,Y,2022,1,29,N,2022-06-23
